views	n_tweets	n_tweeted	n_viewers
4042	13.0	1267359.0	61.0
4043	14.0	1267373.0	82.0
4044	9.0	1267382.0	61.0
4045	15.0	1267397.0	74.0
4046	13.0	1267410.0	54.0
4047	14.0	1267424.0	74.0
4048	11.0	1267435.0	68.0
4049	14.0	1267449.0	60.0
4050	13.0	1267462.0	67.0
4051	11.0	1267473.0	73.0
4052	13.0	1267486.0	53.0
4053	12.0	1267498.0	73.0
4054	11.0	1267509.0	63.0
4055	10.0	1267519.0	59.0
4056	12.0	1267531.0	75.0
4057	10.0	1267541.0	68.0
4058	13.0	1267554.0	66.0
4059	15.0	1267569.0	72.0
4060	14.0	1267583.0	56.0
4061	5.0	1267588.0	78.0
4062	23.0	1267611.0	84.0
4063	14.0	1267625.0	57.0
4064	12.0	1267637.0	64.0
4065	12.0	1267649.0	61.0
4066	14.0	1267663.0	81.0
4067	3.0	1267666.0	69.0
4068	16.0	1267682.0	66.0
4069	6.0	1267688.0	82.0
4070	15.0	1267703.0	73.0
4071	12.0	1267715.0	46.0
4072	17.0	1267732.0	65.0
4073	10.0	1267742.0	73.0
4074	11.0	1267753.0	64.0
4075	14.0	1267767.0	87.0
4076	9.0	1267776.0	61.0
4077	13.0	1267789.0	66.0
4078	11.0	1267800.0	71.0
4079	18.0	1267818.0	55.0
4080	11.0	1267829.0	71.0
4081	19.0	1267848.0	73.0
4082	9.0	1267857.0	77.0
4083	13.0	1267870.0	57.0
4084	11.0	1267881.0	67.0
4085	10.0	1267891.0	66.0
4086	11.0	1267902.0	88.0
4087	12.0	1267914.0	74.0
4088	10.0	1267924.0	74.0
4089	8.0	1267932.0	90.0
4090	11.0	1267943.0	62.0
4091	14.0	1267957.0	69.0
4092	10.0	1267967.0	69.0
4093	21.0	1267988.0	70.0
4094	5.0	1267993.0	65.0
4095	13.0	1268006.0	76.0
4096	21.0	1268027.0	73.0
4097	10.0	1268037.0	66.0
4098	11.0	1268048.0	65.0
4099	19.0	1268067.0	82.0
4100	10.0	1268077.0	63.0
4101	11.0	1268088.0	72.0
4102	10.0	1268098.0	89.0
4103	6.0	1268104.0	70.0
4104	6.0	1268110.0	51.0
4105	8.0	1268118.0	64.0
4106	10.0	1268128.0	68.0
4107	5.0	1268133.0	73.0
4108	12.0	1268145.0	70.0
4109	16.0	1268161.0	52.0
4110	13.0	1268174.0	65.0
4111	15.0	1268189.0	75.0
4112	7.0	1268196.0	61.0
4113	9.0	1268205.0	77.0
4114	6.0	1268211.0	67.0
4115	15.0	1268226.0	58.0
4116	10.0	1268236.0	51.0
4117	11.0	1268247.0	71.0
4118	12.0	1268259.0	69.0
4119	12.0	1268271.0	68.0
4120	12.0	1268283.0	80.0
4121	14.0	1268297.0	62.0
4122	14.0	1268311.0	71.0
4123	11.0	1268322.0	47.0
4124	14.0	1268336.0	66.0
4125	10.0	1268346.0	82.0
4126	14.0	1268360.0	80.0
4127	15.0	1268375.0	81.0
4128	7.0	1268382.0	64.0
4129	9.0	1268391.0	63.0
4130	11.0	1268402.0	66.0
4131	17.0	1268419.0	72.0
4132	18.0	1268437.0	75.0
4133	13.0	1268450.0	63.0
4134	14.0	1268464.0	80.0
4135	13.0	1268477.0	63.0
4136	11.0	1268488.0	75.0
4137	14.0	1268502.0	69.0
4138	11.0	1268513.0	66.0
4139	11.0	1268524.0	72.0
4140	14.0	1268538.0	74.0
4141	13.0	1268551.0	57.0
4142	9.0	1268560.0	67.0
4143	11.0	1268571.0	62.0
4144	11.0	1268582.0	63.0
4145	13.0	1268595.0	67.0
4146	11.0	1268606.0	60.0
4147	11.0	1268617.0	60.0
4148	18.0	1268635.0	51.0
4149	13.0	1268648.0	73.0
4150	11.0	1268659.0	55.0
4151	11.0	1268670.0	66.0
4152	3.0	1268673.0	62.0
4153	20.0	1268693.0	48.0
4154	10.0	1268703.0	68.0
4155	8.0	1268711.0	72.0
4156	11.0	1268722.0	71.0
4157	17.0	1268739.0	79.0
4158	10.0	1268749.0	56.0
4159	10.0	1268759.0	64.0
4160	15.0	1268774.0	55.0
4161	16.0	1268790.0	55.0
4162	14.0	1268804.0	71.0
4163	13.0	1268817.0	67.0
4164	8.0	1268825.0	64.0
4165	14.0	1268839.0	67.0
4166	11.0	1268850.0	70.0
4167	14.0	1268864.0	70.0
4168	10.0	1268874.0	67.0
4169	12.0	1268886.0	69.0
4170	10.0	1268896.0	83.0
4171	10.0	1268906.0	62.0
4172	9.0	1268915.0	70.0
4173	16.0	1268931.0	67.0
4174	14.0	1268945.0	65.0
4175	9.0	1268954.0	68.0
4176	15.0	1268969.0	72.0
4177	15.0	1268984.0	72.0
4178	10.0	1268994.0	67.0
4179	21.0	1269015.0	58.0
4180	10.0	1269025.0	74.0
4181	16.0	1269041.0	63.0
4182	11.0	1269052.0	64.0
4183	10.0	1269062.0	53.0
4184	13.0	1269075.0	65.0
4185	10.0	1269085.0	60.0
4186	9.0	1269094.0	43.0
4187	10.0	1269104.0	69.0
4188	9.0	1269113.0	68.0
4189	9.0	1269122.0	58.0
4190	9.0	1269131.0	80.0
4191	10.0	1269141.0	66.0
4192	11.0	1269152.0	69.0
4193	11.0	1269163.0	54.0
4194	13.0	1269176.0	62.0
4195	7.0	1269183.0	81.0
4196	16.0	1269199.0	65.0
4197	12.0	1269211.0	67.0
4198	10.0	1269221.0	68.0
4199	19.0	1269240.0	64.0
4200	5.0	1269245.0	67.0
4201	6.0	1269251.0	57.0
4202	11.0	1269262.0	70.0
4203	11.0	1269273.0	76.0
4204	13.0	1269286.0	76.0
4205	12.0	1269298.0	52.0
4206	13.0	1269311.0	73.0
4207	5.0	1269316.0	61.0
4208	10.0	1269326.0	53.0
4209	18.0	1269344.0	71.0
4210	11.0	1269355.0	62.0
4211	11.0	1269366.0	57.0
4212	4.0	1269370.0	73.0
4213	10.0	1269380.0	58.0
4214	6.0	1269386.0	50.0
4215	10.0	1269396.0	62.0
4216	9.0	1269405.0	59.0
4217	5.0	1269410.0	47.0
4218	9.0	1269419.0	57.0
4219	8.0	1269427.0	85.0
4220	15.0	1269442.0	58.0
4221	7.0	1269449.0	88.0
4222	18.0	1269467.0	56.0
4223	16.0	1269483.0	50.0
4224	16.0	1269499.0	56.0
4225	13.0	1269512.0	64.0
4226	13.0	1269525.0	76.0
4227	11.0	1269536.0	73.0
4228	12.0	1269548.0	68.0
4229	12.0	1269560.0	59.0
4230	11.0	1269571.0	57.0
4231	13.0	1269584.0	73.0
4232	16.0	1269600.0	70.0
4233	14.0	1269614.0	67.0
4234	7.0	1269621.0	58.0
4235	11.0	1269632.0	51.0
4236	11.0	1269643.0	65.0
4237	12.0	1269655.0	51.0
4238	17.0	1269672.0	49.0
4239	9.0	1269681.0	62.0
4240	12.0	1269693.0	65.0
4241	6.0	1269699.0	73.0
4242	6.0	1269705.0	67.0
4243	11.0	1269716.0	65.0
4244	6.0	1269722.0	75.0
4245	11.0	1269733.0	56.0
4246	9.0	1269742.0	63.0
4247	12.0	1269754.0	57.0
4248	12.0	1269766.0	60.0
4249	7.0	1269773.0	60.0
4250	10.0	1269783.0	61.0
4251	7.0	1269790.0	64.0
4252	12.0	1269802.0	68.0
4253	8.0	1269810.0	56.0
4254	4.0	1269814.0	71.0
4255	9.0	1269823.0	47.0
4256	7.0	1269830.0	72.0
4257	10.0	1269840.0	71.0
4258	8.0	1269848.0	54.0
4259	12.0	1269860.0	51.0
4260	12.0	1269872.0	70.0
4261	14.0	1269886.0	59.0
4262	12.0	1269898.0	65.0
4263	5.0	1269903.0	81.0
4264	12.0	1269915.0	64.0
4265	11.0	1269926.0	60.0
4266	8.0	1269934.0	77.0
4267	20.0	1269954.0	75.0
4268	6.0	1269960.0	55.0
4269	7.0	1269967.0	65.0
4270	7.0	1269974.0	54.0
4271	8.0	1269982.0	59.0
4272	11.0	1269993.0	59.0
4273	7.0	1270000.0	57.0
4274	8.0	1270008.0	49.0
4275	16.0	1270024.0	62.0
4276	14.0	1270038.0	67.0
4277	16.0	1270054.0	75.0
4278	11.0	1270065.0	76.0
4279	7.0	1270072.0	77.0
4280	10.0	1270082.0	69.0
4281	10.0	1270092.0	49.0
4282	22.0	1270114.0	55.0
4283	12.0	1270126.0	63.0
4284	11.0	1270137.0	58.0
4285	8.0	1270145.0	69.0
4286	9.0	1270154.0	65.0
4287	8.0	1270162.0	63.0
4288	15.0	1270177.0	57.0
4289	11.0	1270188.0	55.0
4290	9.0	1270197.0	64.0
4291	12.0	1270209.0	62.0
4292	9.0	1270218.0	60.0
4293	8.0	1270226.0	60.0
4294	12.0	1270238.0	60.0
4295	16.0	1270254.0	49.0
4296	14.0	1270268.0	59.0
4297	14.0	1270282.0	65.0
4298	7.0	1270289.0	52.0
4299	12.0	1270301.0	76.0
4300	13.0	1270314.0	55.0
4301	9.0	1270323.0	54.0
4302	11.0	1270334.0	68.0
4303	13.0	1270347.0	63.0
4304	6.0	1270353.0	66.0
4305	12.0	1270365.0	59.0
4306	9.0	1270374.0	51.0
4307	8.0	1270382.0	55.0
4308	10.0	1270392.0	58.0
4309	10.0	1270402.0	72.0
4310	9.0	1270411.0	61.0
4311	8.0	1270419.0	59.0
4312	11.0	1270430.0	61.0
4313	9.0	1270439.0	51.0
4314	12.0	1270451.0	66.0
4315	9.0	1270460.0	51.0
4316	6.0	1270466.0	68.0
4317	15.0	1270481.0	70.0
4318	3.0	1270484.0	51.0
4319	8.0	1270492.0	62.0
4320	11.0	1270503.0	61.0
4321	14.0	1270517.0	62.0
4322	9.0	1270526.0	65.0
4323	10.0	1270536.0	59.0
4324	7.0	1270543.0	68.0
4325	9.0	1270552.0	61.0
4326	13.0	1270565.0	59.0
4327	9.0	1270574.0	48.0
4328	7.0	1270581.0	66.0
4329	10.0	1270591.0	59.0
4330	8.0	1270599.0	51.0
4331	11.0	1270610.0	64.0
4332	14.0	1270624.0	56.0
4333	8.0	1270632.0	62.0
4334	9.0	1270641.0	48.0
4335	8.0	1270649.0	59.0
4336	8.0	1270657.0	63.0
4337	10.0	1270667.0	40.0
4338	14.0	1270681.0	65.0
4339	12.0	1270693.0	55.0
4340	17.0	1270710.0	67.0
4341	12.0	1270722.0	51.0
4342	12.0	1270734.0	52.0
4343	8.0	1270742.0	62.0
4344	11.0	1270753.0	56.0
4345	16.0	1270769.0	59.0
4346	11.0	1270780.0	51.0
4347	13.0	1270793.0	65.0
4348	10.0	1270803.0	53.0
4349	12.0	1270815.0	66.0
4350	12.0	1270827.0	56.0
4351	5.0	1270832.0	56.0
4352	7.0	1270839.0	51.0
4353	13.0	1270852.0	52.0
4354	18.0	1270870.0	66.0
4355	12.0	1270882.0	52.0
4356	15.0	1270897.0	56.0
4357	9.0	1270906.0	59.0
4358	11.0	1270917.0	59.0
4359	14.0	1270931.0	56.0
4360	8.0	1270939.0	66.0
4361	14.0	1270953.0	54.0
4362	10.0	1270963.0	45.0
4363	13.0	1270976.0	60.0
4364	6.0	1270982.0	55.0
4365	12.0	1270994.0	62.0
4366	6.0	1271000.0	68.0
4367	6.0	1271006.0	56.0
4368	11.0	1271017.0	53.0
4369	5.0	1271022.0	61.0
4370	7.0	1271029.0	42.0
4371	12.0	1271041.0	62.0
4372	18.0	1271059.0	65.0
4373	9.0	1271068.0	56.0
4374	11.0	1271079.0	75.0
4375	12.0	1271091.0	66.0
4376	12.0	1271103.0	50.0
4377	8.0	1271111.0	75.0
4378	11.0	1271122.0	62.0
4379	10.0	1271132.0	59.0
4380	10.0	1271142.0	68.0
4381	15.0	1271157.0	51.0
4382	9.0	1271166.0	51.0
4383	14.0	1271180.0	56.0
4384	10.0	1271190.0	54.0
4385	9.0	1271199.0	65.0
4386	13.0	1271212.0	68.0
4387	8.0	1271220.0	61.0
4388	15.0	1271235.0	51.0
4389	14.0	1271249.0	56.0
4390	11.0	1271260.0	62.0
4391	4.0	1271264.0	60.0
4392	9.0	1271273.0	51.0
4393	10.0	1271283.0	59.0
4394	3.0	1271286.0	71.0
4395	12.0	1271298.0	52.0
4396	13.0	1271311.0	63.0
4397	9.0	1271320.0	70.0
4398	8.0	1271328.0	60.0
4399	4.0	1271332.0	53.0
4400	10.0	1271342.0	63.0
4401	13.0	1271355.0	46.0
4402	12.0	1271367.0	50.0
4403	6.0	1271373.0	56.0
4404	14.0	1271387.0	42.0
4405	10.0	1271397.0	52.0
4406	7.0	1271404.0	54.0
4407	9.0	1271413.0	52.0
4408	8.0	1271421.0	63.0
4409	10.0	1271431.0	61.0
4410	10.0	1271441.0	54.0
4411	11.0	1271452.0	54.0
4412	8.0	1271460.0	61.0
4413	9.0	1271469.0	51.0
4414	11.0	1271480.0	66.0
4415	9.0	1271489.0	58.0
4416	8.0	1271497.0	47.0
4417	9.0	1271506.0	53.0
4418	11.0	1271517.0	64.0
4419	15.0	1271532.0	70.0
4420	15.0	1271547.0	54.0
4421	9.0	1271556.0	83.0
4422	8.0	1271564.0	50.0
4423	11.0	1271575.0	50.0
4424	14.0	1271589.0	51.0
4425	11.0	1271600.0	71.0
4426	10.0	1271610.0	66.0
4427	13.0	1271623.0	58.0
4428	9.0	1271632.0	58.0
4429	10.0	1271642.0	50.0
4430	9.0	1271651.0	53.0
4431	12.0	1271663.0	57.0
4432	9.0	1271672.0	45.0
4433	9.0	1271681.0	69.0
4434	14.0	1271695.0	52.0
4435	6.0	1271701.0	64.0
4436	14.0	1271715.0	64.0
4437	11.0	1271726.0	56.0
4438	12.0	1271738.0	62.0
4439	9.0	1271747.0	59.0
4440	9.0	1271756.0	52.0
4441	14.0	1271770.0	64.0
4442	9.0	1271779.0	49.0
4443	9.0	1271788.0	52.0
4444	8.0	1271796.0	55.0
4445	11.0	1271807.0	62.0
4446	12.0	1271819.0	60.0
4447	7.0	1271826.0	53.0
4448	16.0	1271842.0	59.0
4449	15.0	1271857.0	63.0
4450	9.0	1271866.0	50.0
4451	6.0	1271872.0	46.0
4452	12.0	1271884.0	75.0
4453	8.0	1271892.0	77.0
4454	11.0	1271903.0	68.0
4455	6.0	1271909.0	53.0
4456	11.0	1271920.0	55.0
4457	11.0	1271931.0	57.0
4458	15.0	1271946.0	47.0
4459	10.0	1271956.0	62.0
4460	12.0	1271968.0	69.0
4461	14.0	1271982.0	68.0
4462	16.0	1271998.0	60.0
4463	2.0	1272000.0	55.0
4464	9.0	1272009.0	44.0
4465	12.0	1272021.0	44.0
4466	12.0	1272033.0	51.0
4467	11.0	1272044.0	56.0
4468	11.0	1272055.0	63.0
4469	9.0	1272064.0	53.0
4470	11.0	1272075.0	62.0
4471	11.0	1272086.0	56.0
4472	6.0	1272092.0	51.0
4473	9.0	1272101.0	64.0
4474	8.0	1272109.0	50.0
4475	8.0	1272117.0	51.0
4476	13.0	1272130.0	50.0
4477	7.0	1272137.0	57.0
4478	10.0	1272147.0	53.0
4479	10.0	1272157.0	60.0
4480	10.0	1272167.0	64.0
4481	12.0	1272179.0	49.0
4482	15.0	1272194.0	63.0
4483	6.0	1272200.0	46.0
4484	13.0	1272213.0	55.0
4485	8.0	1272221.0	53.0
4486	14.0	1272235.0	49.0
4487	9.0	1272244.0	58.0
4488	10.0	1272254.0	47.0
4489	6.0	1272260.0	51.0
4490	12.0	1272272.0	50.0
4491	6.0	1272278.0	147.0
4492	10.0	1272288.0	81.0
4493	11.0	1272299.0	72.0
4494	7.0	1272306.0	87.0
4495	11.0	1272317.0	89.0
4496	10.0	1272327.0	93.0
4497	7.0	1272334.0	68.0
4498	14.0	1272348.0	63.0
4499	10.0	1272358.0	71.0
4500	10.0	1272368.0	67.0
4501	12.0	1272380.0	76.0
4502	3.0	1272383.0	67.0
4503	7.0	1272390.0	59.0
4504	11.0	1272401.0	54.0
4505	5.0	1272406.0	63.0
4506	15.0	1272421.0	85.0
4507	11.0	1272432.0	78.0
4508	6.0	1272438.0	55.0
4509	10.0	1272448.0	77.0
4510	12.0	1272460.0	63.0
4511	13.0	1272473.0	58.0
4512	7.0	1272480.0	70.0
4513	12.0	1272492.0	76.0
4514	10.0	1272502.0	60.0
4515	5.0	1272507.0	55.0
4516	11.0	1272518.0	69.0
4517	13.0	1272531.0	60.0
4518	9.0	1272540.0	57.0
4519	8.0	1272548.0	69.0
4520	14.0	1272562.0	48.0
4521	15.0	1272577.0	66.0
4522	9.0	1272586.0	62.0
4523	7.0	1272593.0	64.0
4524	7.0	1272600.0	67.0
4525	4.0	1272604.0	68.0
4526	14.0	1272618.0	68.0
4527	10.0	1272628.0	56.0
4528	9.0	1272637.0	56.0
4529	12.0	1272649.0	60.0
4530	14.0	1272663.0	55.0
4531	6.0	1272669.0	61.0
4532	7.0	1272676.0	53.0
4533	14.0	1272690.0	55.0
4534	8.0	1272698.0	62.0
4535	8.0	1272706.0	60.0
4536	10.0	1272716.0	64.0
4537	8.0	1272724.0	82.0
4538	11.0	1272735.0	55.0
4539	9.0	1272744.0	49.0
4540	10.0	1272754.0	63.0
4541	12.0	1272766.0	57.0
4542	10.0	1272776.0	66.0
4543	11.0	1272787.0	60.0
4544	8.0	1272795.0	61.0
4545	9.0	1272804.0	61.0
4546	7.0	1272811.0	63.0
4547	12.0	1272823.0	53.0
4548	11.0	1272834.0	46.0
4549	9.0	1272843.0	52.0
4550	13.0	1272856.0	56.0
4551	12.0	1272868.0	50.0
4552	6.0	1272874.0	56.0
4553	11.0	1272885.0	57.0
4554	3.0	1272888.0	53.0
4555	17.0	1272905.0	51.0
4556	6.0	1272911.0	57.0
4557	15.0	1272926.0	62.0
4558	9.0	1272935.0	49.0
4559	9.0	1272944.0	65.0
4560	11.0	1272955.0	61.0
4561	16.0	1272971.0	56.0
4562	11.0	1272982.0	56.0
4563	12.0	1272994.0	54.0
4564	18.0	1273012.0	69.0
4565	6.0	1273018.0	61.0
4566	5.0	1273023.0	61.0
4567	11.0	1273034.0	63.0
4568	7.0	1273041.0	53.0
4569	6.0	1273047.0	63.0
4570	9.0	1273056.0	65.0
4571	16.0	1273072.0	66.0
4572	11.0	1273083.0	50.0
4573	7.0	1273090.0	74.0
4574	8.0	1273098.0	63.0
4575	6.0	1273104.0	43.0
4576	5.0	1273109.0	63.0
4577	5.0	1273114.0	68.0
4578	9.0	1273123.0	46.0
4579	15.0	1273138.0	52.0
4580	8.0	1273146.0	59.0
4581	4.0	1273150.0	46.0
4582	6.0	1273156.0	56.0
4583	12.0	1273168.0	51.0
4584	7.0	1273175.0	58.0
4585	11.0	1273186.0	66.0
4586	11.0	1273197.0	64.0
4587	12.0	1273209.0	61.0
4588	10.0	1273219.0	46.0
4589	12.0	1273231.0	51.0
4590	9.0	1273240.0	50.0
4591	13.0	1273253.0	57.0
4592	9.0	1273262.0	54.0
4593	8.0	1273270.0	50.0
4594	5.0	1273275.0	55.0
4595	15.0	1273290.0	62.0
4596	9.0	1273299.0	66.0
4597	9.0	1273308.0	60.0
4598	13.0	1273321.0	52.0
4599	9.0	1273330.0	56.0
4600	6.0	1273336.0	60.0
4601	13.0	1273349.0	68.0
4602	10.0	1273359.0	53.0
4603	6.0	1273365.0	59.0
4604	12.0	1273377.0	56.0
4605	8.0	1273385.0	50.0
4606	11.0	1273396.0	56.0
4607	10.0	1273406.0	46.0
4608	10.0	1273416.0	56.0
4609	9.0	1273425.0	50.0
4610	8.0	1273433.0	39.0
4611	7.0	1273440.0	63.0
4612	6.0	1273446.0	54.0
4613	10.0	1273456.0	59.0
4614	8.0	1273464.0	51.0
4615	4.0	1273468.0	51.0
4616	5.0	1273473.0	58.0
4617	6.0	1273479.0	50.0
4618	6.0	1273485.0	50.0
4619	3.0	1273488.0	63.0
4620	11.0	1273499.0	47.0
4621	11.0	1273510.0	48.0
4622	8.0	1273518.0	65.0
4623	7.0	1273525.0	67.0
4624	6.0	1273531.0	48.0
4625	8.0	1273539.0	61.0
4626	7.0	1273546.0	55.0
4627	11.0	1273557.0	44.0
4628	10.0	1273567.0	63.0
4629	9.0	1273576.0	60.0
4630	8.0	1273584.0	57.0
4631	9.0	1273593.0	71.0
4632	13.0	1273606.0	43.0
4633	14.0	1273620.0	42.0
4634	12.0	1273632.0	58.0
4635	11.0	1273643.0	65.0
4636	10.0	1273653.0	49.0
4637	10.0	1273663.0	53.0
4638	11.0	1273674.0	51.0
4639	10.0	1273684.0	53.0
4640	8.0	1273692.0	45.0
4641	12.0	1273704.0	54.0
4642	7.0	1273711.0	46.0
4643	10.0	1273721.0	54.0
4644	5.0	1273726.0	55.0
4645	12.0	1273738.0	63.0
4646	5.0	1273743.0	42.0
4647	7.0	1273750.0	65.0
4648	10.0	1273760.0	54.0
4649	9.0	1273769.0	51.0
4650	7.0	1273776.0	62.0
4651	6.0	1273782.0	71.0
4652	8.0	1273790.0	56.0
4653	6.0	1273796.0	52.0
4654	15.0	1273811.0	57.0
4655	10.0	1273821.0	73.0
4656	17.0	1273838.0	62.0
4657	11.0	1273849.0	62.0
4658	7.0	1273856.0	52.0
4659	9.0	1273865.0	53.0
4660	8.0	1273873.0	66.0
4661	5.0	1273878.0	53.0
4662	10.0	1273888.0	56.0
4663	9.0	1273897.0	45.0
4664	7.0	1273904.0	59.0
4665	9.0	1273913.0	44.0
4666	13.0	1273926.0	61.0
4667	14.0	1273940.0	62.0
4668	8.0	1273948.0	44.0
4669	17.0	1273965.0	61.0
4670	6.0	1273971.0	38.0
4671	7.0	1273978.0	58.0
4672	9.0	1273987.0	46.0
4673	10.0	1273997.0	47.0
4674	4.0	1274001.0	42.0
4675	12.0	1274013.0	58.0
4676	9.0	1274022.0	73.0
4677	11.0	1274033.0	65.0
4678	10.0	1274043.0	60.0
4679	10.0	1274053.0	43.0
4680	8.0	1274061.0	57.0
4681	12.0	1274073.0	63.0
4682	13.0	1274086.0	45.0
4683	11.0	1274097.0	58.0
4684	7.0	1274104.0	52.0
4685	4.0	1274108.0	53.0
4686	11.0	1274119.0	43.0
4687	4.0	1274123.0	42.0
4688	8.0	1274131.0	52.0
4689	16.0	1274147.0	56.0
4690	10.0	1274157.0	59.0
4691	10.0	1274167.0	49.0
4692	10.0	1274177.0	58.0
4693	3.0	1274180.0	58.0
4694	16.0	1274196.0	59.0
4695	6.0	1274202.0	42.0
4696	2.0	1274204.0	51.0
4697	10.0	1274214.0	53.0
4698	8.0	1274222.0	53.0
4699	11.0	1274233.0	62.0
4700	10.0	1274243.0	39.0
4701	13.0	1274256.0	45.0
4702	10.0	1274266.0	55.0
4703	6.0	1274272.0	66.0
4704	8.0	1274280.0	53.0
4705	7.0	1274287.0	52.0
4706	7.0	1274294.0	57.0
4707	8.0	1274302.0	51.0
4708	14.0	1274316.0	58.0
4709	8.0	1274324.0	49.0
4710	9.0	1274333.0	52.0
4711	11.0	1274344.0	54.0
4712	12.0	1274356.0	48.0
4713	6.0	1274362.0	49.0
4714	7.0	1274369.0	43.0
4715	10.0	1274379.0	63.0
4716	13.0	1274392.0	46.0
4717	4.0	1274396.0	54.0
4718	8.0	1274404.0	42.0
4719	12.0	1274416.0	56.0
4720	9.0	1274425.0	60.0
4721	11.0	1274436.0	40.0
4722	9.0	1274445.0	52.0
4723	12.0	1274457.0	49.0
4724	10.0	1274467.0	54.0
4725	9.0	1274476.0	42.0
4726	10.0	1274486.0	63.0
4727	10.0	1274496.0	47.0
4728	8.0	1274504.0	56.0
4729	5.0	1274509.0	56.0
4730	9.0	1274518.0	45.0
4731	9.0	1274527.0	57.0
4732	7.0	1274534.0	43.0
4733	8.0	1274542.0	50.0
4734	12.0	1274554.0	55.0
4735	9.0	1274563.0	51.0
4736	12.0	1274575.0	38.0
4737	7.0	1274582.0	57.0
4738	4.0	1274586.0	48.0
4739	4.0	1274590.0	66.0
4740	11.0	1274601.0	56.0
4741	10.0	1274611.0	65.0
4742	9.0	1274620.0	45.0
4743	10.0	1274630.0	66.0
4744	4.0	1274634.0	45.0
4745	13.0	1274647.0	41.0
4746	11.0	1274658.0	44.0
4747	7.0	1274665.0	41.0
4748	7.0	1274672.0	58.0
4749	4.0	1274676.0	44.0
4750	10.0	1274686.0	44.0
4751	14.0	1274700.0	47.0
4752	13.0	1274713.0	42.0
4753	6.0	1274719.0	57.0
4754	8.0	1274727.0	39.0
4755	8.0	1274735.0	57.0
4756	5.0	1274740.0	52.0
4757	11.0	1274751.0	57.0
4758	12.0	1274763.0	56.0
4759	11.0	1274774.0	49.0
4760	7.0	1274781.0	54.0
4761	15.0	1274796.0	67.0
4762	9.0	1274805.0	41.0
4763	6.0	1274811.0	40.0
4764	5.0	1274816.0	67.0
4765	10.0	1274826.0	61.0
4766	10.0	1274836.0	46.0
4767	8.0	1274844.0	52.0
4768	7.0	1274851.0	46.0
4769	10.0	1274861.0	49.0
4770	11.0	1274872.0	49.0
4771	7.0	1274879.0	63.0
4772	11.0	1274890.0	41.0
4773	9.0	1274899.0	42.0
4774	7.0	1274906.0	41.0
4775	8.0	1274914.0	36.0
4776	7.0	1274921.0	55.0
4777	8.0	1274929.0	51.0
4778	6.0	1274935.0	68.0
4779	16.0	1274951.0	50.0
4780	6.0	1274957.0	52.0
4781	4.0	1274961.0	45.0
4782	5.0	1274966.0	48.0
4783	13.0	1274979.0	54.0
4784	3.0	1274982.0	38.0
4785	7.0	1274989.0	44.0
4786	6.0	1274995.0	57.0
4787	9.0	1275004.0	56.0
4788	13.0	1275017.0	40.0
4789	8.0	1275025.0	44.0
4790	8.0	1275033.0	43.0
4791	8.0	1275041.0	42.0
4792	11.0	1275052.0	45.0
4793	5.0	1275057.0	50.0
4794	6.0	1275063.0	55.0
4795	11.0	1275074.0	55.0
4796	13.0	1275087.0	47.0
4797	6.0	1275093.0	54.0
4798	7.0	1275100.0	52.0
4799	7.0	1275107.0	44.0
4800	6.0	1275113.0	31.0
4801	10.0	1275123.0	47.0
4802	3.0	1275126.0	51.0
4803	7.0	1275133.0	50.0
4804	6.0	1275139.0	44.0
4805	7.0	1275146.0	39.0
4806	10.0	1275156.0	44.0
4807	13.0	1275169.0	52.0
4808	8.0	1275177.0	47.0
4809	5.0	1275182.0	62.0
4810	8.0	1275190.0	50.0
4811	10.0	1275200.0	55.0
4812	7.0	1275207.0	59.0
4813	13.0	1275220.0	66.0
4814	12.0	1275232.0	51.0
4815	9.0	1275241.0	54.0
4816	9.0	1275250.0	60.0
4817	15.0	1275265.0	49.0
4818	10.0	1275275.0	62.0
4819	3.0	1275278.0	56.0
4820	16.0	1275294.0	43.0
4821	6.0	1275300.0	37.0
4822	12.0	1275312.0	51.0
4823	11.0	1275323.0	53.0
4824	10.0	1275333.0	49.0
4825	10.0	1275343.0	56.0
4826	7.0	1275350.0	55.0
4827	6.0	1275356.0	43.0
4828	9.0	1275365.0	44.0
4829	5.0	1275370.0	45.0
4830	4.0	1275374.0	44.0
4831	6.0	1275380.0	57.0
4832	10.0	1275390.0	46.0
4833	9.0	1275399.0	47.0
4834	11.0	1275410.0	50.0
4835	9.0	1275419.0	57.0
4836	7.0	1275426.0	35.0
4837	11.0	1275437.0	44.0
4838	3.0	1275440.0	54.0
4839	7.0	1275447.0	48.0
4840	10.0	1275457.0	53.0
4841	4.0	1275461.0	37.0
4842	5.0	1275466.0	51.0
4843	7.0	1275473.0	55.0
4844	7.0	1275480.0	38.0
4845	11.0	1275491.0	48.0
4846	7.0	1275498.0	48.0
4847	5.0	1275503.0	55.0
4848	12.0	1275515.0	39.0
4849	1.0	1275516.0	54.0
4850	10.0	1275526.0	48.0
4851	8.0	1275534.0	36.0
4852	15.0	1275549.0	46.0
4853	14.0	1275563.0	48.0
4854	7.0	1275570.0	44.0
4855	10.0	1275580.0	50.0
4856	7.0	1275587.0	52.0
4857	7.0	1275594.0	46.0
4858	10.0	1275604.0	44.0
4859	6.0	1275610.0	45.0
4860	12.0	1275622.0	52.0
4861	12.0	1275634.0	47.0
4862	10.0	1275644.0	49.0
4863	11.0	1275655.0	52.0
