views	n_tweets	n_tweeted	n_viewers
706	172.0	796595.0	3518.0
707	142.0	796737.0	3495.0
708	170.0	796907.0	3617.0
709	184.0	797091.0	3454.0
710	141.0	797232.0	3566.0
711	177.0	797409.0	3481.0
712	170.0	797579.0	3477.0
713	170.0	797749.0	3565.0
714	189.0	797938.0	3523.0
715	164.0	798102.0	3528.0
716	147.0	798249.0	3467.0
717	142.0	798391.0	3319.0
718	155.0	798546.0	3411.0
719	179.0	798725.0	3387.0
720	147.0	798872.0	3391.0
721	162.0	799034.0	3426.0
722	156.0	799190.0	3428.0
723	174.0	799364.0	3382.0
724	154.0	799518.0	3365.0
725	156.0	799674.0	3402.0
726	162.0	799836.0	3311.0
727	169.0	800005.0	3322.0
728	167.0	800172.0	3376.0
729	158.0	800330.0	3220.0
730	160.0	800490.0	3282.0
731	146.0	800636.0	3326.0
732	170.0	800806.0	3217.0
733	170.0	800976.0	3315.0
734	159.0	801135.0	3341.0
735	147.0	801282.0	3337.0
736	150.0	801432.0	3269.0
737	151.0	801583.0	3311.0
738	168.0	801751.0	3228.0
739	170.0	801921.0	3165.0
740	160.0	802081.0	3157.0
741	164.0	802245.0	3266.0
742	154.0	802399.0	3225.0
743	139.0	802538.0	3207.0
744	150.0	802688.0	3086.0
745	145.0	802833.0	3198.0
746	146.0	802979.0	3116.0
747	156.0	803135.0	3733.0
748	145.0	803280.0	3220.0
749	149.0	803429.0	3255.0
750	150.0	803579.0	3131.0
751	160.0	803739.0	3181.0
752	178.0	803917.0	3205.0
753	153.0	804070.0	3207.0
754	143.0	804213.0	3092.0
755	140.0	804353.0	3103.0
756	160.0	804513.0	3115.0
757	137.0	804650.0	3050.0
758	150.0	804800.0	3101.0
759	151.0	804951.0	3094.0
760	148.0	805099.0	3026.0
761	137.0	805236.0	3018.0
762	155.0	805391.0	3011.0
763	154.0	805545.0	2923.0
764	146.0	805691.0	3036.0
765	159.0	805850.0	2928.0
766	130.0	805980.0	3016.0
767	165.0	806145.0	2886.0
768	133.0	806278.0	2949.0
769	153.0	806431.0	2853.0
770	162.0	806593.0	2963.0
771	152.0	806745.0	2979.0
772	146.0	806891.0	2945.0
773	136.0	807027.0	2951.0
774	142.0	807169.0	2853.0
775	160.0	807329.0	2807.0
776	151.0	807480.0	2841.0
777	129.0	807609.0	2872.0
778	138.0	807747.0	2820.0
779	176.0	807923.0	2879.0
780	145.0	808068.0	2748.0
781	134.0	808202.0	2794.0
782	133.0	808335.0	2815.0
783	147.0	808482.0	2671.0
784	132.0	808614.0	2872.0
785	146.0	808760.0	2768.0
786	149.0	808909.0	2816.0
787	141.0	809050.0	2702.0
788	158.0	809208.0	2730.0
789	170.0	809378.0	2753.0
790	136.0	809514.0	2793.0
791	131.0	809645.0	2751.0
792	125.0	809770.0	2727.0
793	138.0	809908.0	2651.0
794	155.0	810063.0	2675.0
795	150.0	810213.0	2669.0
796	155.0	810368.0	2583.0
797	138.0	810506.0	2612.0
798	149.0	810655.0	2705.0
799	146.0	810801.0	2625.0
800	151.0	810952.0	2666.0
801	143.0	811095.0	2673.0
802	137.0	811232.0	2605.0
803	138.0	811370.0	2576.0
804	139.0	811509.0	2554.0
805	129.0	811638.0	2620.0
806	152.0	811790.0	2589.0
807	118.0	811908.0	2586.0
808	133.0	812041.0	2543.0
809	125.0	812166.0	2601.0
810	156.0	812322.0	2552.0
811	135.0	812457.0	2546.0
812	131.0	812588.0	2656.0
813	113.0	812701.0	2560.0
814	130.0	812831.0	2495.0
815	132.0	812963.0	2561.0
816	134.0	813097.0	2536.0
817	127.0	813224.0	2494.0
818	134.0	813358.0	2530.0
819	135.0	813493.0	2526.0
820	131.0	813624.0	2536.0
821	128.0	813752.0	2561.0
822	144.0	813896.0	2469.0
823	134.0	814030.0	2461.0
824	138.0	814168.0	2450.0
825	112.0	814280.0	2400.0
826	129.0	814409.0	2371.0
827	147.0	814556.0	2425.0
828	136.0	814692.0	2452.0
829	136.0	814828.0	2435.0
830	138.0	814966.0	2349.0
831	134.0	815100.0	2397.0
832	137.0	815237.0	2394.0
833	140.0	815377.0	2455.0
834	146.0	815523.0	2364.0
835	142.0	815665.0	2338.0
836	155.0	815820.0	2404.0
837	126.0	815946.0	2326.0
838	153.0	816099.0	2351.0
839	133.0	816232.0	2370.0
840	134.0	816366.0	2308.0
841	131.0	816497.0	2262.0
842	151.0	816648.0	2318.0
843	136.0	816784.0	2338.0
844	114.0	816898.0	2270.0
845	110.0	817008.0	2276.0
846	136.0	817144.0	2261.0
847	129.0	817273.0	2376.0
848	136.0	817409.0	2274.0
849	132.0	817541.0	2401.0
850	116.0	817657.0	2260.0
851	145.0	817802.0	2298.0
852	130.0	817932.0	2281.0
853	112.0	818044.0	2291.0
854	133.0	818177.0	2190.0
855	124.0	818301.0	2290.0
856	122.0	818423.0	2205.0
857	120.0	818543.0	2249.0
