views	n_tweets	n_tweeted	n_viewers
1766	13.0	1302288.0	26.0
1767	16.0	1302304.0	21.0
1768	7.0	1302311.0	18.0
1769	14.0	1302325.0	25.0
1770	15.0	1302340.0	17.0
1771	9.0	1302349.0	23.0
1772	8.0	1302357.0	26.0
1773	17.0	1302374.0	29.0
1774	11.0	1302385.0	23.0
1775	10.0	1302395.0	19.0
1776	13.0	1302408.0	28.0
1777	12.0	1302420.0	21.0
1778	8.0	1302428.0	29.0
1779	8.0	1302436.0	23.0
1780	5.0	1302441.0	19.0
1781	14.0	1302455.0	19.0
1782	13.0	1302468.0	20.0
1783	8.0	1302476.0	19.0
1784	15.0	1302491.0	22.0
1785	10.0	1302501.0	21.0
1786	9.0	1302510.0	23.0
1787	11.0	1302521.0	23.0
1788	5.0	1302526.0	26.0
1789	9.0	1302535.0	27.0
1790	5.0	1302540.0	28.0
1791	6.0	1302546.0	25.0
1792	13.0	1302559.0	25.0
1793	8.0	1302567.0	20.0
1794	8.0	1302575.0	17.0
1795	12.0	1302587.0	24.0
1796	9.0	1302596.0	20.0
1797	10.0	1302606.0	26.0
1798	8.0	1302614.0	26.0
1799	16.0	1302630.0	14.0
1800	9.0	1302639.0	16.0
1801	3.0	1302642.0	22.0
1802	10.0	1302652.0	23.0
1803	13.0	1302665.0	23.0
1804	7.0	1302672.0	18.0
1805	16.0	1302688.0	22.0
1806	13.0	1302701.0	17.0
1807	17.0	1302718.0	25.0
1808	14.0	1302732.0	18.0
1809	16.0	1302748.0	26.0
1810	11.0	1302759.0	21.0
1811	15.0	1302774.0	20.0
1812	6.0	1302780.0	20.0
1813	4.0	1302784.0	14.0
1814	11.0	1302795.0	31.0
1815	16.0	1302811.0	13.0
1816	12.0	1302823.0	25.0
1817	8.0	1302831.0	24.0
1818	6.0	1302837.0	21.0
1819	12.0	1302849.0	27.0
1820	13.0	1302862.0	24.0
1821	12.0	1302874.0	19.0
1822	13.0	1302887.0	32.0
1823	12.0	1302899.0	14.0
1824	8.0	1302907.0	22.0
1825	10.0	1302917.0	15.0
1826	16.0	1302933.0	35.0
1827	17.0	1302950.0	21.0
1828	12.0	1302962.0	30.0
1829	13.0	1302975.0	14.0
1830	14.0	1302989.0	26.0
1831	9.0	1302998.0	19.0
1832	12.0	1303010.0	26.0
1833	8.0	1303018.0	22.0
1834	13.0	1303031.0	22.0
1835	19.0	1303050.0	24.0
1836	13.0	1303063.0	24.0
1837	11.0	1303074.0	25.0
1838	14.0	1303088.0	15.0
1839	14.0	1303102.0	26.0
1840	11.0	1303113.0	23.0
1841	12.0	1303125.0	28.0
1842	14.0	1303139.0	27.0
1843	7.0	1303146.0	19.0
1844	6.0	1303152.0	22.0
1845	16.0	1303168.0	22.0
1846	15.0	1303183.0	21.0
1847	11.0	1303194.0	13.0
1848	10.0	1303204.0	21.0
1849	15.0	1303219.0	22.0
1850	14.0	1303233.0	20.0
1851	10.0	1303243.0	23.0
1852	11.0	1303254.0	22.0
1853	13.0	1303267.0	25.0
1854	15.0	1303282.0	20.0
1855	13.0	1303295.0	26.0
1856	16.0	1303311.0	25.0
1857	14.0	1303325.0	19.0
1858	5.0	1303330.0	26.0
1859	4.0	1303334.0	22.0
1860	10.0	1303344.0	12.0
1861	8.0	1303352.0	21.0
1862	13.0	1303365.0	20.0
1863	12.0	1303377.0	26.0
1864	12.0	1303389.0	26.0
1865	11.0	1303400.0	17.0
1866	11.0	1303411.0	22.0
1867	7.0	1303418.0	24.0
1868	7.0	1303425.0	29.0
1869	6.0	1303431.0	24.0
1870	12.0	1303443.0	29.0
1871	10.0	1303453.0	12.0
1872	8.0	1303461.0	28.0
1873	7.0	1303468.0	14.0
1874	7.0	1303475.0	26.0
1875	13.0	1303488.0	20.0
1876	12.0	1303500.0	21.0
1877	6.0	1303506.0	25.0
1878	7.0	1303513.0	33.0
1879	9.0	1303522.0	25.0
1880	11.0	1303533.0	24.0
1881	11.0	1303544.0	23.0
1882	9.0	1303553.0	14.0
1883	5.0	1303558.0	23.0
1884	14.0	1303572.0	19.0
1885	5.0	1303577.0	15.0
1886	10.0	1303587.0	20.0
1887	14.0	1303601.0	20.0
1888	6.0	1303607.0	17.0
1889	10.0	1303617.0	26.0
1890	7.0	1303624.0	18.0
1891	11.0	1303635.0	15.0
1892	9.0	1303644.0	12.0
1893	13.0	1303657.0	26.0
1894	8.0	1303665.0	22.0
1895	13.0	1303678.0	21.0
1896	3.0	1303681.0	20.0
1897	6.0	1303687.0	23.0
1898	14.0	1303701.0	18.0
1899	8.0	1303709.0	23.0
1900	8.0	1303717.0	22.0
1901	6.0	1303723.0	17.0
1902	9.0	1303732.0	15.0
1903	8.0	1303740.0	20.0
1904	10.0	1303750.0	24.0
1905	13.0	1303763.0	21.0
1906	9.0	1303772.0	16.0
1907	10.0	1303782.0	23.0
1908	12.0	1303794.0	18.0
1909	16.0	1303810.0	21.0
1910	15.0	1303825.0	25.0
1911	6.0	1303831.0	25.0
1912	10.0	1303841.0	17.0
1913	11.0	1303852.0	21.0
1914	11.0	1303863.0	18.0
1915	14.0	1303877.0	26.0
1916	12.0	1303889.0	22.0
1917	9.0	1303898.0	17.0
1918	6.0	1303904.0	24.0
1919	12.0	1303916.0	18.0
1920	5.0	1303921.0	14.0
1921	9.0	1303930.0	15.0
1922	5.0	1303935.0	19.0
1923	7.0	1303942.0	21.0
1924	11.0	1303953.0	26.0
1925	15.0	1303968.0	25.0
1926	13.0	1303981.0	21.0
1927	10.0	1303991.0	12.0
1928	16.0	1304007.0	30.0
1929	6.0	1304013.0	16.0
1930	4.0	1304017.0	14.0
1931	8.0	1304025.0	15.0
1932	10.0	1304035.0	22.0
1933	12.0	1304047.0	19.0
1934	9.0	1304056.0	19.0
1935	3.0	1304059.0	16.0
1936	4.0	1304063.0	19.0
1937	5.0	1304068.0	15.0
1938	8.0	1304076.0	27.0
1939	12.0	1304088.0	24.0
1940	8.0	1304096.0	18.0
1941	18.0	1304114.0	28.0
1942	8.0	1304122.0	19.0
1943	10.0	1304132.0	14.0
1944	7.0	1304139.0	19.0
1945	6.0	1304145.0	23.0
1946	10.0	1304155.0	17.0
1947	10.0	1304165.0	17.0
1948	6.0	1304171.0	16.0
1949	7.0	1304178.0	20.0
1950	9.0	1304187.0	20.0
1951	6.0	1304193.0	17.0
1952	8.0	1304201.0	23.0
1953	6.0	1304207.0	18.0
1954	14.0	1304221.0	23.0
1955	10.0	1304231.0	38.0
1956	10.0	1304241.0	23.0
1957	11.0	1304252.0	12.0
1958	11.0	1304263.0	23.0
1959	12.0	1304275.0	21.0
1960	13.0	1304288.0	20.0
1961	5.0	1304293.0	23.0
1962	9.0	1304302.0	5.0
1963	8.0	1304310.0	15.0
1964	9.0	1304319.0	14.0
1965	12.0	1304331.0	16.0
1966	7.0	1304338.0	22.0
1967	15.0	1304353.0	13.0
1968	10.0	1304363.0	16.0
1969	8.0	1304371.0	17.0
1970	4.0	1304375.0	26.0
1971	2.0	1304377.0	23.0
1972	3.0	1304380.0	10.0
1973	6.0	1304386.0	13.0
1974	4.0	1304390.0	11.0
1975	10.0	1304400.0	22.0
1976	5.0	1304405.0	17.0
1977	7.0	1304412.0	23.0
1978	9.0	1304421.0	22.0
1979	9.0	1304430.0	17.0
1980	8.0	1304438.0	18.0
1981	13.0	1304451.0	19.0
1982	13.0	1304464.0	18.0
1983	11.0	1304475.0	17.0
1984	8.0	1304483.0	12.0
1985	7.0	1304490.0	22.0
1986	4.0	1304494.0	19.0
1987	7.0	1304501.0	16.0
1988	5.0	1304506.0	21.0
1989	10.0	1304516.0	25.0
1990	14.0	1304530.0	13.0
1991	4.0	1304534.0	13.0
1992	10.0	1304544.0	23.0
1993	12.0	1304556.0	12.0
1994	13.0	1304569.0	14.0
1995	10.0	1304579.0	21.0
1996	7.0	1304586.0	15.0
1997	6.0	1304592.0	15.0
1998	6.0	1304598.0	9.0
1999	7.0	1304605.0	20.0
2000	9.0	1304614.0	12.0
2001	10.0	1304624.0	25.0
2002	15.0	1304639.0	19.0
2003	7.0	1304646.0	19.0
2004	9.0	1304655.0	14.0
2005	11.0	1304666.0	25.0
2006	9.0	1304675.0	9.0
2007	10.0	1304685.0	16.0
2008	5.0	1304690.0	22.0
2009	10.0	1304700.0	21.0
2010	4.0	1304704.0	16.0
2011	7.0	1304711.0	18.0
2012	10.0	1304721.0	18.0
2013	12.0	1304733.0	12.0
2014	17.0	1304750.0	22.0
2015	9.0	1304759.0	23.0
2016	14.0	1304773.0	14.0
2017	6.0	1304779.0	13.0
2018	9.0	1304788.0	19.0
2019	6.0	1304794.0	19.0
2020	8.0	1304802.0	17.0
2021	12.0	1304814.0	20.0
2022	10.0	1304824.0	17.0
2023	9.0	1304833.0	10.0
2024	10.0	1304843.0	15.0
2025	8.0	1304851.0	18.0
2026	16.0	1304867.0	17.0
2027	7.0	1304874.0	23.0
2028	7.0	1304881.0	23.0
2029	11.0	1304892.0	17.0
2030	8.0	1304900.0	9.0
2031	9.0	1304909.0	15.0
2032	8.0	1304917.0	13.0
2033	6.0	1304923.0	15.0
2034	7.0	1304930.0	20.0
2035	8.0	1304938.0	12.0
2036	13.0	1304951.0	24.0
2037	7.0	1304958.0	21.0
2038	6.0	1304964.0	17.0
2039	7.0	1304971.0	14.0
2040	11.0	1304982.0	12.0
2041	5.0	1304987.0	24.0
2042	9.0	1304996.0	21.0
2043	7.0	1305003.0	21.0
2044	6.0	1305009.0	17.0
2045	10.0	1305019.0	17.0
2046	15.0	1305034.0	16.0
2047	6.0	1305040.0	18.0
2048	7.0	1305047.0	23.0
2049	10.0	1305057.0	19.0
2050	5.0	1305062.0	19.0
2051	7.0	1305069.0	13.0
2052	9.0	1305078.0	14.0
2053	11.0	1305089.0	23.0
2054	12.0	1305101.0	20.0
2055	14.0	1305115.0	12.0
2056	7.0	1305122.0	17.0
2057	6.0	1305128.0	14.0
2058	11.0	1305139.0	13.0
2059	4.0	1305143.0	16.0
2060	12.0	1305155.0	15.0
2061	7.0	1305162.0	20.0
2062	9.0	1305171.0	12.0
2063	11.0	1305182.0	14.0
2064	5.0	1305187.0	6.0
2065	7.0	1305194.0	20.0
2066	5.0	1305199.0	25.0
2067	7.0	1305206.0	19.0
2068	8.0	1305214.0	13.0
2069	6.0	1305220.0	8.0
2070	5.0	1305225.0	20.0
2071	8.0	1305233.0	23.0
2072	8.0	1305241.0	10.0
2073	9.0	1305250.0	24.0
2074	17.0	1305267.0	17.0
2075	6.0	1305273.0	15.0
2076	8.0	1305281.0	17.0
2077	6.0	1305287.0	19.0
2078	7.0	1305294.0	22.0
2079	6.0	1305300.0	11.0
2080	5.0	1305305.0	19.0
2081	7.0	1305312.0	14.0
2082	9.0	1305321.0	20.0
2083	11.0	1305332.0	11.0
2084	5.0	1305337.0	18.0
2085	5.0	1305342.0	15.0
2086	10.0	1305352.0	17.0
2087	4.0	1305356.0	10.0
2088	13.0	1305369.0	16.0
2089	5.0	1305374.0	13.0
2090	7.0	1305381.0	10.0
2091	13.0	1305394.0	25.0
2092	7.0	1305401.0	9.0
2093	8.0	1305409.0	16.0
2094	7.0	1305416.0	9.0
2095	4.0	1305420.0	14.0
2096	9.0	1305429.0	21.0
2097	10.0	1305439.0	17.0
2098	5.0	1305444.0	17.0
2099	6.0	1305450.0	16.0
2100	5.0	1305455.0	14.0
2101	12.0	1305467.0	13.0
2102	13.0	1305480.0	19.0
2103	9.0	1305489.0	21.0
2104	7.0	1305496.0	16.0
2105	8.0	1305504.0	19.0
2106	10.0	1305514.0	21.0
2107	9.0	1305523.0	16.0
2108	8.0	1305531.0	16.0
2109	4.0	1305535.0	18.0
2110	5.0	1305540.0	15.0
2111	6.0	1305546.0	9.0
2112	4.0	1305550.0	15.0
2113	12.0	1305562.0	15.0
2114	8.0	1305570.0	18.0
2115	10.0	1305580.0	15.0
2116	10.0	1305590.0	18.0
2117	6.0	1305596.0	19.0
2118	8.0	1305604.0	18.0
2119	10.0	1305614.0	12.0
2120	11.0	1305625.0	18.0
2121	12.0	1305637.0	11.0
2122	7.0	1305644.0	13.0
2123	8.0	1305652.0	18.0
2124	4.0	1305656.0	14.0
2125	9.0	1305665.0	22.0
2126	10.0	1305675.0	13.0
2127	4.0	1305679.0	19.0
2128	9.0	1305688.0	26.0
2129	14.0	1305702.0	10.0
2130	10.0	1305712.0	14.0
2131	9.0	1305721.0	24.0
2132	8.0	1305729.0	16.0
2133	8.0	1305737.0	21.0
2134	8.0	1305745.0	21.0
2135	10.0	1305755.0	12.0
2136	9.0	1305764.0	20.0
2137	6.0	1305770.0	15.0
2138	9.0	1305779.0	12.0
2139	8.0	1305787.0	18.0
2140	15.0	1305802.0	14.0
2141	14.0	1305816.0	16.0
2142	7.0	1305823.0	16.0
2143	4.0	1305827.0	9.0
2144	7.0	1305834.0	11.0
2145	5.0	1305839.0	13.0
2146	5.0	1305844.0	10.0
2147	12.0	1305856.0	17.0
2148	7.0	1305863.0	19.0
2149	5.0	1305868.0	17.0
2150	7.0	1305875.0	14.0
2151	6.0	1305881.0	19.0
2152	8.0	1305889.0	21.0
2153	6.0	1305895.0	12.0
2154	6.0	1305901.0	14.0
2155	7.0	1305908.0	16.0
2156	6.0	1305914.0	16.0
2157	11.0	1305925.0	16.0
2158	7.0	1305932.0	12.0
2159	10.0	1305942.0	19.0
2160	4.0	1305946.0	17.0
2161	9.0	1305955.0	21.0
2162	3.0	1305958.0	18.0
2163	11.0	1305969.0	16.0
2164	9.0	1305978.0	14.0
2165	13.0	1305991.0	16.0
2166	11.0	1306002.0	10.0
2167	8.0	1306010.0	18.0
2168	7.0	1306017.0	22.0
2169	7.0	1306024.0	13.0
2170	12.0	1306036.0	14.0
2171	6.0	1306042.0	11.0
2172	5.0	1306047.0	17.0
2173	9.0	1306056.0	19.0
2174	7.0	1306063.0	10.0
2175	6.0	1306069.0	18.0
2176	6.0	1306075.0	11.0
2177	10.0	1306085.0	13.0
2178	8.0	1306093.0	16.0
2179	4.0	1306097.0	13.0
2180	6.0	1306103.0	16.0
2181	5.0	1306108.0	17.0
2182	12.0	1306120.0	24.0
2183	5.0	1306125.0	22.0
2184	6.0	1306131.0	15.0
2185	8.0	1306139.0	16.0
2186	8.0	1306147.0	18.0
2187	12.0	1306159.0	6.0
2188	2.0	1306161.0	16.0
2189	7.0	1306168.0	19.0
2190	5.0	1306173.0	10.0
2191	6.0	1306179.0	11.0
2192	9.0	1306188.0	16.0
2193	6.0	1306194.0	11.0
2194	9.0	1306203.0	18.0
2195	9.0	1306212.0	18.0
2196	9.0	1306221.0	13.0
2197	8.0	1306229.0	19.0
2198	11.0	1306240.0	24.0
2199	7.0	1306247.0	8.0
2200	8.0	1306255.0	21.0
2201	6.0	1306261.0	8.0
2202	3.0	1306264.0	15.0
2203	15.0	1306279.0	17.0
2204	7.0	1306286.0	18.0
2205	8.0	1306294.0	14.0
2206	6.0	1306300.0	12.0
2207	9.0	1306309.0	18.0
2208	8.0	1306317.0	12.0
2209	6.0	1306323.0	16.0
2210	6.0	1306329.0	22.0
2211	10.0	1306339.0	9.0
2212	8.0	1306347.0	16.0
2213	8.0	1306355.0	10.0
2214	3.0	1306358.0	10.0
2215	8.0	1306366.0	17.0
2216	4.0	1306370.0	11.0
2217	5.0	1306375.0	19.0
2218	13.0	1306388.0	16.0
2219	4.0	1306392.0	11.0
2220	5.0	1306397.0	18.0
2221	8.0	1306405.0	11.0
2222	7.0	1306412.0	17.0
2223	9.0	1306421.0	14.0
2224	7.0	1306428.0	19.0
2225	11.0	1306439.0	14.0
2226	10.0	1306449.0	12.0
2227	6.0	1306455.0	17.0
2228	3.0	1306458.0	10.0
2229	6.0	1306464.0	8.0
2230	4.0	1306468.0	11.0
2231	3.0	1306471.0	10.0
2232	3.0	1306474.0	15.0
2233	3.0	1306477.0	16.0
2234	7.0	1306484.0	16.0
2235	6.0	1306490.0	11.0
2236	6.0	1306496.0	11.0
2237	15.0	1306511.0	14.0
2238	2.0	1306513.0	9.0
2239	8.0	1306521.0	9.0
2240	13.0	1306534.0	13.0
2241	7.0	1306541.0	12.0
2242	10.0	1306551.0	13.0
2243	7.0	1306558.0	8.0
2244	7.0	1306565.0	9.0
2245	5.0	1306570.0	15.0
2246	4.0	1306574.0	12.0
2247	7.0	1306581.0	13.0
2248	13.0	1306594.0	11.0
2249	5.0	1306599.0	12.0
2250	9.0	1306608.0	16.0
2251	6.0	1306614.0	13.0
2252	2.0	1306616.0	12.0
2253	8.0	1306624.0	15.0
2254	6.0	1306630.0	13.0
2255	11.0	1306641.0	12.0
2256	4.0	1306645.0	12.0
2257	7.0	1306652.0	16.0
2258	6.0	1306658.0	13.0
2259	5.0	1306663.0	20.0
2260	3.0	1306666.0	16.0
2261	11.0	1306677.0	6.0
2262	3.0	1306680.0	13.0
2263	5.0	1306685.0	13.0
2264	4.0	1306689.0	15.0
2265	10.0	1306699.0	11.0
2266	9.0	1306708.0	14.0
2267	5.0	1306713.0	14.0
2268	6.0	1306719.0	16.0
2269	9.0	1306728.0	17.0
2270	11.0	1306739.0	18.0
2271	5.0	1306744.0	15.0
2272	5.0	1306749.0	19.0
2273	8.0	1306757.0	18.0
2274	7.0	1306764.0	21.0
2275	8.0	1306772.0	17.0
2276	8.0	1306780.0	11.0
2277	11.0	1306791.0	13.0
2278	12.0	1306803.0	8.0
2279	5.0	1306808.0	19.0
2280	8.0	1306816.0	8.0
2281	4.0	1306820.0	16.0
2282	4.0	1306824.0	12.0
2283	9.0	1306833.0	6.0
2284	7.0	1306840.0	12.0
2285	12.0	1306852.0	14.0
2286	5.0	1306857.0	17.0
2287	7.0	1306864.0	15.0
2288	2.0	1306866.0	18.0
2289	11.0	1306877.0	11.0
2290	9.0	1306886.0	16.0
2291	4.0	1306890.0	20.0
2292	1.0	1306891.0	18.0
2293	7.0	1306898.0	9.0
2294	7.0	1306905.0	9.0
2295	7.0	1306912.0	20.0
2296	5.0	1306917.0	15.0
2297	5.0	1306922.0	10.0
2298	6.0	1306928.0	14.0
2299	5.0	1306933.0	7.0
2300	8.0	1306941.0	9.0
2301	11.0	1306952.0	13.0
2302	9.0	1306961.0	18.0
2303	13.0	1306974.0	16.0
2304	9.0	1306983.0	12.0
2305	8.0	1306991.0	9.0
2306	9.0	1307000.0	17.0
2307	10.0	1307010.0	17.0
2308	5.0	1307015.0	16.0
2309	7.0	1307022.0	8.0
2310	11.0	1307033.0	15.0
2311	6.0	1307039.0	14.0
2312	9.0	1307048.0	15.0
2313	4.0	1307052.0	16.0
2314	6.0	1307058.0	8.0
2315	6.0	1307064.0	9.0
2316	5.0	1307069.0	9.0
2317	7.0	1307076.0	10.0
2318	7.0	1307083.0	17.0
2319	9.0	1307092.0	19.0
2320	13.0	1307105.0	14.0
2321	8.0	1307113.0	19.0
2322	3.0	1307116.0	7.0
2323	7.0	1307123.0	5.0
2324	4.0	1307127.0	11.0
2325	6.0	1307133.0	12.0
2326	7.0	1307140.0	9.0
2327	10.0	1307150.0	10.0
2328	4.0	1307154.0	20.0
2329	7.0	1307161.0	11.0
2330	11.0	1307172.0	12.0
2331	11.0	1307183.0	8.0
2332	4.0	1307187.0	13.0
2333	6.0	1307193.0	20.0
2334	5.0	1307198.0	12.0
2335	6.0	1307204.0	13.0
2336	5.0	1307209.0	14.0
2337	15.0	1307224.0	18.0
2338	6.0	1307230.0	17.0
2339	6.0	1307236.0	5.0
2340	4.0	1307240.0	14.0
2341	7.0	1307247.0	16.0
2342	6.0	1307253.0	12.0
2343	7.0	1307260.0	13.0
2344	7.0	1307267.0	16.0
2345	8.0	1307275.0	11.0
2346	6.0	1307281.0	13.0
2347	6.0	1307287.0	14.0
2348	4.0	1307291.0	16.0
2349	10.0	1307301.0	13.0
2350	4.0	1307305.0	14.0
2351	10.0	1307315.0	16.0
2352	4.0	1307319.0	13.0
2353	6.0	1307325.0	19.0
2354	12.0	1307337.0	9.0
2355	7.0	1307344.0	15.0
2356	8.0	1307352.0	20.0
2357	5.0	1307357.0	15.0
2358	8.0	1307365.0	12.0
2359	6.0	1307371.0	12.0
2360	6.0	1307377.0	10.0
2361	5.0	1307382.0	12.0
2362	2.0	1307384.0	16.0
2363	4.0	1307388.0	9.0
2364	5.0	1307393.0	10.0
2365	4.0	1307397.0	9.0
2366	4.0	1307401.0	13.0
2367	9.0	1307410.0	14.0
2368	4.0	1307414.0	9.0
2369	6.0	1307420.0	13.0
2370	6.0	1307426.0	9.0
2371	5.0	1307431.0	12.0
2372	9.0	1307440.0	9.0
2373	5.0	1307445.0	16.0
2374	5.0	1307450.0	13.0
2375	4.0	1307454.0	15.0
2376	7.0	1307461.0	10.0
2377	5.0	1307466.0	11.0
2379	7.0	1307473.0	12.0
2380	7.0	1307480.0	9.0
2381	8.0	1307488.0	11.0
2382	3.0	1307491.0	13.0
2383	5.0	1307496.0	9.0
2384	4.0	1307500.0	11.0
2385	3.0	1307503.0	7.0
2386	7.0	1307510.0	14.0
2387	3.0	1307513.0	12.0
2388	5.0	1307518.0	8.0
2389	7.0	1307525.0	14.0
2390	9.0	1307534.0	11.0
2391	4.0	1307538.0	13.0
2392	5.0	1307543.0	10.0
2393	3.0	1307546.0	10.0
2394	8.0	1307554.0	15.0
2395	9.0	1307563.0	3.0
2396	2.0	1307565.0	15.0
2397	8.0	1307573.0	11.0
2398	8.0	1307581.0	15.0
2399	6.0	1307587.0	10.0
2400	4.0	1307591.0	11.0
2401	2.0	1307593.0	14.0
2402	7.0	1307600.0	14.0
2403	1.0	1307601.0	9.0
2404	5.0	1307606.0	8.0
2405	7.0	1307613.0	9.0
2406	6.0	1307619.0	12.0
2407	7.0	1307626.0	17.0
2408	4.0	1307630.0	12.0
2409	12.0	1307642.0	21.0
2410	9.0	1307651.0	14.0
2411	5.0	1307656.0	14.0
2412	6.0	1307662.0	11.0
2413	2.0	1307664.0	20.0
2414	5.0	1307669.0	8.0
2415	2.0	1307671.0	11.0
2416	5.0	1307676.0	10.0
2417	10.0	1307686.0	19.0
2418	4.0	1307690.0	14.0
2419	8.0	1307698.0	18.0
2420	1.0	1307699.0	14.0
2421	7.0	1307706.0	10.0
2422	5.0	1307711.0	10.0
2423	3.0	1307714.0	16.0
2424	6.0	1307720.0	10.0
2425	7.0	1307727.0	16.0
2426	5.0	1307732.0	9.0
2427	2.0	1307734.0	10.0
2428	5.0	1307739.0	8.0
2429	8.0	1307747.0	13.0
2430	6.0	1307753.0	14.0
2431	8.0	1307761.0	16.0
2432	4.0	1307765.0	19.0
2433	4.0	1307769.0	12.0
2434	7.0	1307776.0	12.0
2435	9.0	1307785.0	7.0
2436	7.0	1307792.0	14.0
2437	7.0	1307799.0	17.0
2438	6.0	1307805.0	16.0
2439	2.0	1307807.0	15.0
2440	8.0	1307815.0	13.0
2441	6.0	1307821.0	12.0
2442	9.0	1307830.0	10.0
2443	4.0	1307834.0	11.0
2444	2.0	1307836.0	14.0
2445	5.0	1307841.0	10.0
2446	5.0	1307846.0	12.0
2447	5.0	1307851.0	13.0
2448	5.0	1307856.0	14.0
2449	10.0	1307866.0	15.0
2450	2.0	1307868.0	14.0
2451	6.0	1307874.0	11.0
2452	5.0	1307879.0	6.0
2453	7.0	1307886.0	12.0
2454	2.0	1307888.0	9.0
2455	3.0	1307891.0	14.0
2456	7.0	1307898.0	11.0
2457	3.0	1307901.0	14.0
2458	7.0	1307908.0	8.0
2459	3.0	1307911.0	20.0
2460	4.0	1307915.0	10.0
2461	5.0	1307920.0	13.0
2462	6.0	1307926.0	8.0
2463	9.0	1307935.0	8.0
2464	9.0	1307944.0	11.0
2465	4.0	1307948.0	9.0
2466	5.0	1307953.0	13.0
2467	5.0	1307958.0	12.0
2468	5.0	1307963.0	10.0
2469	4.0	1307967.0	17.0
2470	6.0	1307973.0	16.0
2471	9.0	1307982.0	11.0
2472	8.0	1307990.0	11.0
2473	4.0	1307994.0	17.0
2474	1.0	1307995.0	20.0
2475	7.0	1308002.0	14.0
2476	8.0	1308010.0	15.0
2477	5.0	1308015.0	14.0
2478	5.0	1308020.0	12.0
2479	7.0	1308027.0	9.0
2480	2.0	1308029.0	14.0
2481	3.0	1308032.0	10.0
2482	4.0	1308036.0	10.0
2483	4.0	1308040.0	12.0
2484	5.0	1308045.0	6.0
2485	7.0	1308052.0	14.0
2486	4.0	1308056.0	8.0
2487	5.0	1308061.0	10.0
2488	4.0	1308065.0	12.0
2489	9.0	1308074.0	9.0
2490	6.0	1308080.0	10.0
2491	3.0	1308083.0	6.0
2492	8.0	1308091.0	9.0
2493	6.0	1308097.0	12.0
2494	5.0	1308102.0	15.0
2495	5.0	1308107.0	9.0
2496	3.0	1308110.0	9.0
2497	5.0	1308115.0	14.0
2498	6.0	1308121.0	3.0
2499	5.0	1308126.0	15.0
2500	8.0	1308134.0	15.0
2501	5.0	1308139.0	8.0
2502	6.0	1308145.0	13.0
2503	7.0	1308152.0	6.0
2504	6.0	1308158.0	12.0
2505	7.0	1308165.0	15.0
2506	5.0	1308170.0	8.0
2507	5.0	1308175.0	14.0
2508	2.0	1308177.0	11.0
2509	5.0	1308182.0	13.0
2510	5.0	1308187.0	7.0
2511	8.0	1308195.0	5.0
2512	6.0	1308201.0	5.0
2513	10.0	1308211.0	12.0
2514	6.0	1308217.0	7.0
2515	8.0	1308225.0	8.0
2516	4.0	1308229.0	5.0
2517	10.0	1308239.0	12.0
2518	4.0	1308243.0	9.0
2519	4.0	1308247.0	11.0
2520	8.0	1308255.0	11.0
2521	4.0	1308259.0	12.0
2522	6.0	1308265.0	9.0
2523	5.0	1308270.0	18.0
2524	4.0	1308274.0	5.0
2525	9.0	1308283.0	13.0
2526	3.0	1308286.0	16.0
2527	2.0	1308288.0	12.0
2528	3.0	1308291.0	12.0
2529	3.0	1308294.0	5.0
2530	3.0	1308297.0	8.0
2531	5.0	1308302.0	6.0
2532	7.0	1308309.0	13.0
2533	6.0	1308315.0	12.0
2534	6.0	1308321.0	17.0
2535	4.0	1308325.0	8.0
2536	3.0	1308328.0	22.0
2537	7.0	1308335.0	7.0
2538	5.0	1308340.0	8.0
2539	13.0	1308353.0	17.0
2540	6.0	1308359.0	11.0
2541	5.0	1308364.0	10.0
2542	3.0	1308367.0	8.0
2543	8.0	1308375.0	10.0
2544	7.0	1308382.0	5.0
2545	5.0	1308387.0	6.0
2546	6.0	1308393.0	8.0
2547	4.0	1308397.0	8.0
2548	5.0	1308402.0	15.0
2549	5.0	1308407.0	7.0
2550	5.0	1308412.0	10.0
2551	2.0	1308414.0	11.0
2552	3.0	1308417.0	12.0
2553	6.0	1308423.0	13.0
2554	4.0	1308427.0	6.0
2555	4.0	1308431.0	12.0
2556	1.0	1308432.0	6.0
2557	4.0	1308436.0	12.0
2558	7.0	1308443.0	9.0
2559	4.0	1308447.0	13.0
2560	4.0	1308451.0	7.0
2561	4.0	1308455.0	16.0
2562	10.0	1308465.0	8.0
2563	4.0	1308469.0	13.0
2564	4.0	1308473.0	7.0
2565	1.0	1308474.0	11.0
2566	4.0	1308478.0	8.0
2567	5.0	1308483.0	10.0
2568	3.0	1308486.0	10.0
2569	6.0	1308492.0	14.0
2570	5.0	1308497.0	4.0
2571	5.0	1308502.0	8.0
2572	6.0	1308508.0	15.0
2573	5.0	1308513.0	9.0
2574	1.0	1308514.0	11.0
2575	4.0	1308518.0	11.0
2576	4.0	1308522.0	5.0
2577	1.0	1308523.0	14.0
2578	10.0	1308533.0	7.0
2579	6.0	1308539.0	10.0
2580	4.0	1308543.0	5.0
2581	4.0	1308547.0	6.0
2582	8.0	1308555.0	12.0
2583	3.0	1308558.0	12.0
2584	5.0	1308563.0	7.0
2585	5.0	1308568.0	10.0
2586	6.0	1308574.0	9.0
2587	8.0	1308582.0	16.0
2588	5.0	1308587.0	9.0
